# delta; F_drive; F_brake; gamma_y
-0.00262; 81.44744; -0.00006; -2.38117
0.00088; 81.39290; -0.00006; -1.23986
0.02435; 82.10481; -0.00006; 3.65872
0.01845; 81.64704; -0.00006; 0.02276
-0.00550; 81.86398; -0.00006; -6.59229
-0.00701; 81.80904; -0.00006; -5.92449
-0.00564; 81.63914; -0.00006; -4.57473
-0.00400; 81.52023; -0.00006; -3.39163
-0.00129; 81.43110; -0.00006; -2.21640
0.01532; 81.62130; -0.00006; 1.52735
0.01072; 81.46243; -0.00006; -0.89612
-0.00419; 81.64685; -0.00006; -4.88170
-0.00512; 81.60926; -0.00006; -4.33411
-0.00412; 81.51841; -0.00006; -3.34598
-0.00298; 81.45591; -0.00006; -2.49204
-0.00130; 81.41094; -0.00006; -1.68901
0.01028; 81.48673; -0.00006; 0.96894
0.00774; 81.42285; -0.00006; -0.54393
-0.00040; 81.45885; -0.00006; -2.88197
0.00199; 81.41839; -0.00006; -2.12932
0.00380; 81.40956; -0.00006; -1.76416
0.00077; 81.43978; -0.00006; -2.59694
-0.00078; 81.45584; -0.00006; -2.78858
0.01519; 81.58601; -0.00006; 0.82068
0.01040; 81.46224; -0.00006; -1.58039
-0.00498; 81.73170; -0.00006; -5.57900
-0.00580; 81.67219; -0.00006; -4.88850
-0.00465; 81.55594; -0.00006; -3.76936
-0.00352; 81.47966; -0.00006; -2.83656
-0.00255; 81.43447; -0.00006; -2.10892
-0.00132; 81.40408; -0.00006; -1.46732
0.00724; 81.42961; -0.00006; 0.54512
0.00474; 81.39649; -0.00006; -0.65642
-0.00218; 81.44830; -0.00006; -2.46668
-0.00255; 81.43690; -0.00006; -2.16435
-0.00206; 81.41436; -0.00006; -1.67210
-0.00139; 81.39776; -0.00006; -1.22319
0.00086; 81.38224; -0.00006; -0.53746
0.01623; 81.71597; -0.00006; 2.62733
0.01971; 81.76405; -0.00006; 1.72380
0.00300; 81.49227; -0.00006; -3.62675
-0.00344; 81.64371; -0.00006; -4.95359
0.00183; 81.46712; -0.00006; -3.17585
0.00087; 81.47678; -0.00006; -3.29457
-0.00446; 81.59090; -0.00006; -4.22996
-0.00417; 81.52656; -0.00006; -3.45462
-0.00326; 81.46592; -0.00006; -2.63572
-0.00248; 81.42872; -0.00006; -1.98431
-0.00188; 81.40741; -0.00006; -1.48959
-0.00142; 81.39534; -0.00006; -1.11660
-0.00108; 81.38848; -0.00006; -0.83438
-0.00080; 81.38450; -0.00006; -0.61690
-0.00034; 81.38151; -0.00006; -0.40316
0.00460; 81.40558; -0.00006; 0.68733
0.03180; 82.77281; -0.00006; 5.86079
0.02492; 81.92718; -0.00006; 1.23625
-0.00592; 81.99408; -0.00006; -7.46383
-0.00792; 81.94207; -0.00006; -6.79732
-0.00644; 81.72435; -0.00006; -5.28231
-0.00490; 81.57752; -0.00006; -3.99739
-0.00370; 81.49191; -0.00006; -3.01018
-0.00279; 81.44334; -0.00006; -2.26603
-0.00211; 81.41584; -0.00006; -1.70607
-0.00160; 81.40021; -0.00006; -1.28325
-0.00122; 81.39129; -0.00006; -0.96310
-0.00092; 81.38622; -0.00006; -0.72106
-0.00070; 81.38336; -0.00006; -0.53855
-0.00053; 81.38173; -0.00006; -0.39997
-0.00034; 81.38068; -0.00006; -0.28352
0.00168; 81.38272; -0.00006; 0.18840
0.01312; 81.61746; -0.00006; 2.40884
0.01088; 81.48595; -0.00006; 0.60132
-0.00183; 81.47779; -0.00006; -3.05425
-0.00122; 81.44514; -0.00006; -2.52978
0.01353; 81.54756; -0.00006; 0.84442
0.00919; 81.44328; -0.00006; -1.32065
-0.00426; 81.64284; -0.00006; -4.83044
-0.00501; 81.59972; -0.00006; -4.24345
-0.00403; 81.51270; -0.00006; -3.27635
-0.00306; 81.45552; -0.00006; -2.47033
-0.00230; 81.42234; -0.00006; -1.85241
-0.00167; 81.40306; -0.00006; -1.37679
-0.00080; 81.38967; -0.00006; -0.94449
0.00632; 81.42206; -0.00006; 0.68336
0.00423; 81.39257; -0.00006; -0.36364
-0.00163; 81.42129; -0.00006; -1.93047
-0.00196; 81.41505; -0.00006; -1.70877
-0.00163; 81.40174; -0.00006; -1.33582
-0.00124; 81.39233; -0.00006; -1.00967
-0.00081; 81.38613; -0.00006; -0.73304
0.00122; 81.38083; -0.00006; -0.18080
0.01385; 81.63183; -0.00006; 2.35328
0.01096; 81.48103; -0.00006; 0.35232
-0.00239; 81.50594; -0.00006; -3.42444
-0.00172; 81.46317; -0.00006; -2.81353
0.01200; 81.50181; -0.00006; 0.41339
0.00826; 81.43427; -0.00006; -1.45769
-0.00417; 81.62574; -0.00006; -4.66318
-0.00481; 81.58266; -0.00006; -4.07471
-0.00387; 81.50211; -0.00006; -3.14324
-0.00294; 81.44952; -0.00006; -2.37025
-0.00222; 81.41916; -0.00006; -1.78010
-0.00168; 81.40200; -0.00006; -1.33586
-0.00128; 81.39228; -0.00006; -1.00096
-0.00097; 81.38676; -0.00006; -0.74754
-0.00073; 81.38361; -0.00006; -0.55509
-0.00050; 81.38168; -0.00006; -0.39918
0.00139; 81.38141; -0.00006; 0.06980
0.01255; 81.59462; -0.00006; 2.26314
0.01719; 81.69828; -0.00006; 1.94936
0.00379; 81.43467; -0.00006; -2.50641
-0.00394; 81.58636; -0.00006; -4.25643
-0.00411; 81.53783; -0.00006; -3.61994
-0.00332; 81.47671; -0.00006; -2.81834
-0.00255; 81.43632; -0.00006; -2.15045
-0.00195; 81.41248; -0.00006; -1.63510
-0.00150; 81.39877; -0.00006; -1.24471
-0.00116; 81.39075; -0.00006; -0.94531
-0.00087; 81.38594; -0.00006; -0.71084
-0.00061; 81.38304; -0.00006; -0.52476
-0.00027; 81.38112; -0.00006; -0.36125
0.00226; 81.38491; -0.00006; 0.21795
0.00837; 81.46609; -0.00006; 1.27222
0.00492; 81.39725; -0.00006; -0.28234
-0.00151; 81.42474; -0.00006; -2.03455
-0.00196; 81.41970; -0.00006; -1.83854
-0.00169; 81.40584; -0.00006; -1.46912
-0.00133; 81.39537; -0.00006; -1.13340
-0.00101; 81.38876; -0.00006; -0.86256
-0.00078; 81.38498; -0.00006; -0.65826
-0.00061; 81.38282; -0.00006; -0.50419
-0.00047; 81.38152; -0.00006; -0.38422
-0.00035; 81.38071; -0.00006; -0.28754
-0.00013; 81.38008; -0.00006; -0.18985
0.00275; 81.38925; -0.00006; 0.43638
0.01828; 81.84384; -0.00006; 3.38963
0.01481; 81.57587; -0.00006; 0.80220
-0.00309; 81.57923; -0.00006; -4.29313
-0.00356; 81.54425; -0.00006; -3.79095
-0.00099; 81.44998; -0.00006; -2.65263
-0.00085; 81.43394; -0.00006; -2.33288
-0.00242; 81.44725; -0.00006; -2.40766
-0.00232; 81.42784; -0.00006; -1.98847
-0.00187; 81.40892; -0.00006; -1.53835
-0.00146; 81.39671; -0.00006; -1.16892
-0.00112; 81.38938; -0.00006; -0.87962
-0.00083; 81.38506; -0.00006; -0.65438
-0.00050; 81.38225; -0.00006; -0.46357
0.00259; 81.38663; -0.00006; 0.26103
0.01891; 81.86668; -0.00006; 3.40480
0.01512; 81.57960; -0.00006; 0.69624
-0.00359; 81.61095; -0.00006; -4.58612
-0.00468; 81.58712; -0.00006; -4.14879
-0.00383; 81.50820; -0.00006; -3.24207
-0.00298; 81.45534; -0.00006; -2.48030
-0.00231; 81.42378; -0.00006; -1.88773
-0.00177; 81.40503; -0.00006; -1.42761
-0.00136; 81.39414; -0.00006; -1.07498
-0.00103; 81.38786; -0.00006; -0.80593
-0.00078; 81.38426; -0.00006; -0.60092
-0.00059; 81.38221; -0.00006; -0.44518
-0.00037; 81.38091; -0.00006; -0.31537
0.00187; 81.38346; -0.00006; 0.20942
0.01431; 81.66181; -0.00006; 2.61694
0.01156; 81.49806; -0.00006; 0.58303
-0.00268; 81.51028; -0.00006; -3.44874
-0.00349; 81.49647; -0.00006; -3.11716
-0.00288; 81.45262; -0.00006; -2.44381
-0.00220; 81.42205; -0.00006; -1.86160
-0.00156; 81.40302; -0.00006; -1.39300
-0.00091; 81.39127; -0.00006; -1.01173
-0.00010; 81.38420; -0.00006; -0.68739
0.00366; 81.39132; -0.00006; 0.15791
0.00204; 81.38379; -0.00006; -0.51554
-0.00121; 81.39986; -0.00006; -1.33298
-0.00134; 81.39581; -0.00006; -1.15134
-0.00110; 81.38962; -0.00006; -0.89523
-0.00085; 81.38543; -0.00006; -0.67786
-0.00064; 81.38291; -0.00006; -0.50697
-0.00047; 81.38144; -0.00006; -0.37526
-0.00027; 81.38051; -0.00006; -0.26486
0.00143; 81.38177; -0.00006; 0.13436
0.01048; 81.52908; -0.00006; 1.88009
0.00807; 81.43560; -0.00006; 0.31140
-0.00212; 81.45213; -0.00006; -2.55042
-0.00263; 81.44244; -0.00006; -2.27299
-0.00216; 81.41836; -0.00006; -1.76860
-0.00167; 81.40202; -0.00006; -1.33992
-0.00126; 81.39233; -0.00006; -1.00622
-0.00093; 81.38667; -0.00006; -0.74896
-0.00058; 81.38310; -0.00006; -0.53567
0.00175; 81.38222; -0.00006; 0.04110
0.00564; 81.41511; -0.00006; 0.69249
0.00275; 81.38564; -0.00006; -0.45987
-0.00067; 81.39924; -0.00006; -1.38140
0.00052; 81.38785; -0.00006; -0.96856
0.01534; 81.65759; -0.00006; 2.14526
0.01107; 81.47185; -0.00006; -0.25948
-0.00352; 81.58096; -0.00006; -4.25403
-0.00444; 81.55638; -0.00006; -3.81040
-0.00361; 81.48768; -0.00006; -2.95586
-0.00276; 81.44160; -0.00006; -2.23427
-0.00208; 81.41477; -0.00006; -1.68042
-0.00157; 81.39952; -0.00006; -1.26215
-0.00119; 81.39087; -0.00006; -0.94655
-0.00089; 81.38596; -0.00006; -0.70807
-0.00067; 81.38319; -0.00006; -0.52842
-0.00050; 81.38162; -0.00006; -0.39304
-0.00036; 81.38074; -0.00006; -0.29038
-0.00019; 81.38016; -0.00006; -0.20151
0.00155; 81.38240; -0.00006; 0.19331
0.01112; 81.55014; -0.00006; 2.03338
0.00877; 81.44703; -0.00006; 0.40594
-0.00219; 81.45954; -0.00006; -2.68314
-0.00276; 81.44960; -0.00006; -2.40223
-0.00227; 81.42295; -0.00006; -1.87326
-0.00175; 81.40475; -0.00006; -1.42171
-0.00132; 81.39385; -0.00006; -1.06813
-0.00092; 81.38722; -0.00006; -0.78631
0.00007; 81.38144; -0.00006; -0.43919
0.00811; 81.46187; -0.00006; 1.26157
0.00817; 81.43985; -0.00006; 0.46164
-0.00039; 81.42124; -0.00006; -2.07849
-0.00248; 81.44353; -0.00006; -2.32100
-0.00225; 81.42293; -0.00006; -1.87629
-0.00177; 81.40524; -0.00006; -1.43510
-0.00136; 81.39431; -0.00006; -1.08271
-0.00102; 81.38791; -0.00006; -0.81060
-0.00075; 81.38417; -0.00006; -0.60040
-0.00035; 81.38156; -0.00006; -0.40713
0.00371; 81.39568; -0.00006; 0.50099
0.00983; 81.49526; -0.00006; 1.40902
0.00470; 81.39612; -0.00006; -0.63477
-0.00200; 81.44372; -0.00006; -2.39703
-0.00240; 81.43391; -0.00006; -2.11991
-0.00198; 81.41343; -0.00006; -1.65800
-0.00153; 81.39931; -0.00006; -1.26166
-0.00113; 81.39069; -0.00006; -0.94710
-0.00076; 81.38552; -0.00006; -0.69893
-0.00027; 81.38205; -0.00006; -0.47557
0.00364; 81.39381; -0.00006; 0.39928
0.00237; 81.38374; -0.00006; -0.21782
-0.00103; 81.39395; -0.00006; -1.11895
-0.00114; 81.39108; -0.00006; -0.96538
-0.00093; 81.38664; -0.00006; -0.74715
-0.00072; 81.38367; -0.00006; -0.56329
-0.00054; 81.38193; -0.00006; -0.42089
-0.00041; 81.38093; -0.00006; -0.31266
-0.00026; 81.38030; -0.00006; -0.22228
0.00136; 81.38169; -0.00006; 0.15541
0.01109; 81.55032; -0.00006; 2.04957
0.00969; 81.46618; -0.00006; 0.62222
-0.00161; 81.45293; -0.00006; -2.63526
-0.00286; 81.45796; -0.00006; -2.55082
-0.00244; 81.42974; -0.00006; -2.01486
-0.00190; 81.40888; -0.00006; -1.53259
-0.00145; 81.39634; -0.00006; -1.15455
-0.00110; 81.38904; -0.00006; -0.86377
-0.00077; 81.38463; -0.00006; -0.63274
0.00028; 81.38045; -0.00006; -0.29763
0.00841; 81.47138; -0.00006; 1.39319
0.01232; 81.54151; -0.00006; 1.35570
0.00277; 81.40883; -0.00006; -1.82436
-0.00302; 81.49288; -0.00006; -3.13426
-0.00312; 81.46534; -0.00006; -2.64848
-0.00249; 81.43111; -0.00006; -2.03998
-0.00191; 81.40925; -0.00006; -1.54321
-0.00145; 81.39651; -0.00006; -1.16198
-0.00110; 81.38920; -0.00006; -0.87215
-0.00083; 81.38503; -0.00006; -0.65232
-0.00063; 81.38268; -0.00006; -0.48657
-0.00047; 81.38136; -0.00006; -0.36237
-0.00036; 81.38062; -0.00006; -0.26932
-0.00027; 81.38021; -0.00006; -0.19890
-0.00011; 81.37987; -0.00006; -0.12513
0.00236; 81.38708; -0.00006; 0.40760
0.01571; 81.72507; -0.00006; 2.94535
0.01279; 81.52723; -0.00006; 0.73032
-0.00265; 81.52561; -0.00006; -3.66993
-0.00312; 81.50138; -0.00006; -3.25181
-0.00143; 81.43911; -0.00006; -2.37696
-0.00037; 81.41268; -0.00006; -1.84924
-0.00111; 81.41488; -0.00006; -1.82801
-0.00179; 81.41485; -0.00006; -1.73106
-0.00160; 81.40352; -0.00006; -1.40347
-0.00130; 81.39425; -0.00006; -1.09012
-0.00101; 81.38824; -0.00006; -0.83262
-0.00077; 81.38458; -0.00006; -0.62932
-0.00057; 81.38245; -0.00006; -0.47342
-0.00043; 81.38126; -0.00006; -0.35705
-0.00033; 81.38059; -0.00006; -0.27046
-0.00025; 81.38022; -0.00006; -0.20546
-0.00019; 81.37999; -0.00006; -0.15488
-0.00013; 81.37985; -0.00006; -0.11503
-0.00005; 81.37976; -0.00006; -0.07707
0.00118; 81.38145; -0.00006; 0.18840
0.00905; 81.49494; -0.00006; 1.70884
0.00721; 81.42633; -0.00006; 0.39665
-0.00181; 81.43132; -0.00006; -2.15025
-0.00221; 81.42399; -0.00006; -1.90899
-0.00182; 81.40697; -0.00006; -1.48469
-0.00141; 81.39545; -0.00006; -1.12430
-0.00107; 81.38860; -0.00006; -0.84378
-0.00080; 81.38466; -0.00006; -0.62925
-0.00059; 81.38242; -0.00006; -0.46673
-0.00040; 81.38109; -0.00006; -0.33869
0.00042; 81.37987; -0.00006; -0.10831
0.00546; 81.41859; -0.00006; 0.91404
0.00438; 81.39581; -0.00006; 0.13546
-0.00042; 81.39547; -0.00006; -1.26189
-0.00028; 81.39147; -0.00006; -1.09913
0.00630; 81.41593; -0.00006; 0.38199
0.00431; 81.39371; -0.00006; -0.61887
-0.00148; 81.42977; -0.00006; -2.16026
-0.00220; 81.42802; -0.00006; -2.01320
-0.00189; 81.41102; -0.00006; -1.60123
-0.00149; 81.39832; -0.00006; -1.22899
-0.00114; 81.39044; -0.00006; -0.93115
-0.00085; 81.38571; -0.00006; -0.69784
-0.00060; 81.38294; -0.00006; -0.51706
-0.00036; 81.38132; -0.00006; -0.37516
0.00001; 81.38020; -0.00006; -0.23534
0.00203; 81.38393; -0.00006; 0.20094
0.00219; 81.38360; -0.00006; 0.03911
0.00058; 81.38177; -0.00006; -0.49238
0.00016; 81.38285; -0.00006; -0.59451
0.00162; 81.38173; -0.00006; -0.25813
0.01507; 81.66815; -0.00006; 2.41663
0.01148; 81.48597; -0.00006; 0.15689
-0.00291; 81.54279; -0.00006; -3.86546
-0.00345; 81.51651; -0.00006; -3.42560
-0.00222; 81.45555; -0.00006; -2.60338
-0.00096; 81.41855; -0.00006; -1.94636
-0.00117; 81.41259; -0.00006; -1.75548
-0.00180; 81.41216; -0.00006; -1.65008
-0.00156; 81.40088; -0.00006; -1.31542
-0.00123; 81.39228; -0.00006; -1.00863
-0.00095; 81.38694; -0.00006; -0.76313
-0.00072; 81.38377; -0.00006; -0.57225
-0.00052; 81.38194; -0.00006; -0.42560
-0.00035; 81.38086; -0.00006; -0.31073
0.00036; 81.37984; -0.00006; -0.10699
0.00630; 81.43292; -0.00006; 1.10468
0.00565; 81.40860; -0.00006; 0.32840
-0.00077; 81.40392; -0.00006; -1.53478
-0.00165; 81.40757; -0.00006; -1.53137
-0.00146; 81.39819; -0.00006; -1.22848
-0.00116; 81.39067; -0.00006; -0.94141
-0.00088; 81.38597; -0.00006; -0.71045
-0.00066; 81.38319; -0.00006; -0.53094
-0.00047; 81.38160; -0.00006; -0.39393
-0.00031; 81.38068; -0.00006; -0.28850
-0.00002; 81.38000; -0.00006; -0.17935
0.00256; 81.38764; -0.00006; 0.37449
0.00269; 81.38619; -0.00006; 0.14611
0.00074; 81.38196; -0.00006; -0.50977
0.00072; 81.38222; -0.00006; -0.54138
0.00068; 81.38249; -0.00006; -0.57151
0.00058; 81.38286; -0.00006; -0.60958
0.00058; 81.38292; -0.00006; -0.61496
0.00061; 81.38288; -0.00006; -0.61064
0.00048; 81.38329; -0.00006; -0.64722
0.00012; 81.38430; -0.00006; -0.71311
-0.00027; 81.38530; -0.00006; -0.75057
-0.00023; 81.38407; -0.00006; -0.66310
0.00014; 81.38205; -0.00006; -0.51400
0.00025; 81.38157; -0.00006; -0.46439
0.00070; 81.38088; -0.00006; -0.35757
0.00840; 81.46448; -0.00006; 1.21296
0.00573; 81.40417; -0.00006; -0.17804
-0.00192; 81.43702; -0.00006; -2.26476
-0.00233; 81.42863; -0.00006; -2.00687
-0.00191; 81.40985; -0.00006; -1.56116
-0.00148; 81.39713; -0.00006; -1.18291
-0.00113; 81.38959; -0.00006; -0.88869
-0.00085; 81.38523; -0.00006; -0.66349
-0.00063; 81.38275; -0.00006; -0.49242
-0.00043; 81.38125; -0.00006; -0.35612
0.00087; 81.38026; -0.00006; -0.02134
0.00936; 81.49868; -0.00006; 1.67251
0.00759; 81.43010; -0.00006; 0.34853
-0.00141; 81.43220; -0.00006; -2.22509
-0.00151; 81.42142; -0.00006; -1.94996
-0.00034; 81.39938; -0.00006; -1.42327
0.00725; 81.42503; -0.00006; 0.29677
0.00428; 81.39654; -0.00006; -0.98561
-0.00240; 81.46098; -0.00006; -2.67965
-0.00272; 81.44577; -0.00006; -2.32913
-0.00220; 81.41989; -0.00006; -1.80296
-0.00169; 81.40284; -0.00006; -1.36454
-0.00129; 81.39281; -0.00006; -1.02555
-0.00096; 81.38703; -0.00006; -0.76640
-0.00070; 81.38371; -0.00006; -0.56867
-0.00043; 81.38163; -0.00006; -0.40543
0.00167; 81.38222; -0.00006; 0.09910
0.00393; 81.39591; -0.00006; 0.41492
0.00135; 81.38241; -0.00006; -0.50159
-0.00091; 81.39211; -0.00006; -1.05215
-0.00101; 81.38969; -0.00006; -0.91353
-0.00085; 81.38603; -0.00006; -0.71988
-0.00066; 81.38341; -0.00006; -0.55008
-0.00048; 81.38175; -0.00006; -0.41169
-0.00029; 81.38074; -0.00006; -0.30060
0.00016; 81.37991; -0.00006; -0.15746
0.00439; 81.40460; -0.00006; 0.72283
0.00926; 81.48104; -0.00006; 1.29304
0.00370; 81.39164; -0.00006; -0.78284
-0.00198; 81.43598; -0.00006; -2.23267
-0.00226; 81.42569; -0.00006; -1.94516
-0.00184; 81.40789; -0.00006; -1.51037
-0.00143; 81.39600; -0.00006; -1.14490
-0.00108; 81.38893; -0.00006; -0.85986
-0.00080; 81.38481; -0.00006; -0.64062
-0.00054; 81.38232; -0.00006; -0.46539
0.00085; 81.38022; -0.00006; -0.09258
0.01004; 81.51463; -0.00006; 1.75291
0.00782; 81.43154; -0.00006; 0.26809
-0.00207; 81.44942; -0.00006; -2.50382
-0.00257; 81.44006; -0.00006; -2.23187
-0.00211; 81.41696; -0.00006; -1.73872
-0.00163; 81.40129; -0.00006; -1.31976
-0.00124; 81.39201; -0.00006; -0.99449
-0.00094; 81.38664; -0.00006; -0.74599
-0.00070; 81.38358; -0.00006; -0.55761
-0.00053; 81.38186; -0.00006; -0.41612
-0.00040; 81.38091; -0.00006; -0.31061
-0.00030; 81.38037; -0.00006; -0.23177
-0.00023; 81.38007; -0.00006; -0.17247
-0.00018; 81.37990; -0.00006; -0.12728
-0.00006; 81.37976; -0.00006; -0.07732
0.00188; 81.38451; -0.00006; 0.33746
0.01229; 81.59187; -0.00006; 2.31261
0.00982; 81.46614; -0.00006; 0.53664
-0.00239; 81.47399; -0.00006; -2.91491
-0.00303; 81.46266; -0.00006; -2.61367
-0.00248; 81.43077; -0.00006; -2.03308
-0.00191; 81.40917; -0.00006; -1.53989
-0.00145; 81.39641; -0.00006; -1.15779
-0.00108; 81.38902; -0.00006; -0.86472
-0.00073; 81.38448; -0.00006; -0.62796
0.00092; 81.38039; -0.00006; -0.17294
0.01147; 81.55306; -0.00006; 1.95497
0.00884; 81.44492; -0.00006; 0.24578
-0.00242; 81.47339; -0.00006; -2.90011
-0.00300; 81.46100; -0.00006; -2.58601
-0.00245; 81.42955; -0.00006; -2.00842
-0.00188; 81.40841; -0.00006; -1.52029
-0.00143; 81.39601; -0.00006; -1.14359
-0.00109; 81.38889; -0.00006; -0.85694
-0.00082; 81.38483; -0.00006; -0.63981
-0.00061; 81.38255; -0.00006; -0.47649
-0.00046; 81.38129; -0.00006; -0.35467
-0.00035; 81.38058; -0.00006; -0.26384
-0.00027; 81.38019; -0.00006; -0.19560
-0.00017; 81.37993; -0.00006; -0.13606
0.00123; 81.38154; -0.00006; 0.18231
0.01000; 81.52025; -0.00006; 1.88484
0.01457; 81.61731; -0.00006; 1.80973
0.00360; 81.41280; -0.00006; -1.89846
-0.00329; 81.52040; -0.00006; -3.50620
-0.00347; 81.48819; -0.00006; -2.98655
-0.00278; 81.44528; -0.00006; -2.30816
-0.00212; 81.41741; -0.00006; -1.74843
-0.00158; 81.40093; -0.00006; -1.31418
-0.00112; 81.39131; -0.00006; -0.97915
-0.00068; 81.38554; -0.00006; -0.71287
-0.00007; 81.38181; -0.00006; -0.47098
0.00050; 81.38054; -0.00006; -0.30964
0.00023; 81.38099; -0.00006; -0.38720
-0.00029; 81.38216; -0.00006; -0.48525
-0.00041; 81.38198; -0.00006; -0.44890
-0.00039; 81.38135; -0.00006; -0.37484
-0.00033; 81.38075; -0.00006; -0.29755
-0.00023; 81.38028; -0.00006; -0.22519
-0.00009; 81.37996; -0.00006; -0.16036
0.00023; 81.37976; -0.00006; -0.07274
0.00305; 81.39170; -0.00006; 0.50075
0.00906; 81.48365; -0.00006; 1.44334
0.00500; 81.39779; -0.00006; -0.31247
-0.00185; 81.43191; -0.00006; -2.15822
-0.00221; 81.42373; -0.00006; -1.90343
-0.00181; 81.40682; -0.00006; -1.48055
-0.00141; 81.39540; -0.00006; -1.12210
-0.00107; 81.38859; -0.00006; -0.84220
-0.00080; 81.38462; -0.00006; -0.62666
-0.00052; 81.38214; -0.00006; -0.44923
0.00192; 81.38316; -0.00006; 0.13757
0.01539; 81.70168; -0.00006; 2.76059
0.01227; 81.51092; -0.00006; 0.54656
-0.00306; 81.53726; -0.00006; -3.77192
-0.00393; 81.51965; -0.00006; -3.39491
-0.00321; 81.46562; -0.00006; -2.63889
-0.00245; 81.42913; -0.00006; -1.99780
-0.00186; 81.40776; -0.00006; -1.50412
-0.00140; 81.39555; -0.00006; -1.12990
-0.00105; 81.38861; -0.00006; -0.84712
-0.00078; 81.38468; -0.00006; -0.63392
-0.00058; 81.38247; -0.00006; -0.47439
-0.00042; 81.38123; -0.00006; -0.35423
-0.00029; 81.38052; -0.00006; -0.26286
-0.00018; 81.38012; -0.00006; -0.19337
-0.00006; 81.37989; -0.00006; -0.13866
0.00008; 81.37977; -0.00006; -0.09448
0.00029; 81.37976; -0.00006; -0.04898
0.00049; 81.37987; -0.00006; -0.03077
0.00041; 81.37984; -0.00006; -0.08652
0.00222; 81.38506; -0.00006; 0.25882
0.01449; 81.66487; -0.00006; 2.59601
0.01173; 81.50035; -0.00006; 0.54870
-0.00227; 81.50627; -0.00006; -3.44542
-0.00265; 81.48488; -0.00006; -3.06071
-0.00181; 81.44349; -0.00006; -2.41918
-0.00158; 81.42473; -0.00006; -2.02531
-0.00164; 81.41459; -0.00006; -1.74536
-0.00154; 81.40441; -0.00006; -1.44503
-0.00131; 81.39571; -0.00006; -1.15139
-0.00106; 81.38950; -0.00006; -0.89532
-0.00083; 81.38549; -0.00006; -0.68564
-0.00063; 81.38300; -0.00006; -0.51737
-0.00045; 81.38149; -0.00006; -0.38443
-0.00026; 81.38058; -0.00006; -0.27745
0.00076; 81.38012; -0.00006; -0.02052
0.00792; 81.46455; -0.00006; 1.40648
0.00606; 81.41088; -0.00006; 0.21090
-0.00168; 81.42245; -0.00006; -1.95274
-0.00201; 81.41589; -0.00006; -1.72427
-0.00165; 81.40198; -0.00006; -1.34032
-0.00128; 81.39257; -0.00006; -1.01428
-0.00098; 81.38697; -0.00006; -0.76002
-0.00074; 81.38373; -0.00006; -0.56508
-0.00050; 81.38175; -0.00006; -0.40749
0.00130; 81.38112; -0.00006; 0.04261
0.01208; 81.57839; -0.00006; 2.16903
0.01006; 81.46947; -0.00006; 0.51562
-0.00163; 81.46427; -0.00006; -2.84568
-0.00205; 81.45281; -0.00006; -2.57368
-0.00097; 81.41943; -0.00006; -1.96891
0.00539; 81.40060; -0.00006; -0.40842
0.00366; 81.39702; -0.00006; -1.21328
-0.00251; 81.46469; -0.00006; -2.73152
-0.00276; 81.44716; -0.00006; -2.35183
-0.00222; 81.42054; -0.00006; -1.81705
-0.00171; 81.40318; -0.00006; -1.37437
-0.00130; 81.39300; -0.00006; -1.03256
-0.00097; 81.38712; -0.00006; -0.77132
-0.00070; 81.38373; -0.00006; -0.57081
-0.00032; 81.38136; -0.00006; -0.38707
0.00351; 81.39398; -0.00006; 0.47013
0.00264; 81.38493; -0.00006; -0.05925
-0.00078; 81.39070; -0.00006; -1.00029
-0.00096; 81.38911; -0.00006; -0.89077
-0.00082; 81.38581; -0.00006; -0.70968
-0.00065; 81.38337; -0.00006; -0.54746
-0.00050; 81.38183; -0.00006; -0.41666
-0.00038; 81.38093; -0.00006; -0.31588
-0.00030; 81.38041; -0.00006; -0.23990
-0.00024; 81.38011; -0.00006; -0.18241
-0.00019; 81.37994; -0.00006; -0.13822
-0.00016; 81.37984; -0.00006; -0.10307
-0.00009; 81.37975; -0.00006; -0.06769
0.00112; 81.38137; -0.00006; 0.19678
0.00897; 81.49399; -0.00006; 1.71761
0.01952; 81.85116; -0.00006; 2.98839
0.00902; 81.43967; -0.00006; -1.14209
-0.00393; 81.61181; -0.00006; -4.54695
-0.00469; 81.57577; -0.00006; -4.01203
-0.00379; 81.49886; -0.00006; -3.10571
-0.00289; 81.44800; -0.00006; -2.34775
-0.00219; 81.41847; -0.00006; -1.76731
-0.00166; 81.40170; -0.00006; -1.32945
-0.00126; 81.39216; -0.00006; -0.99858
-0.00096; 81.38672; -0.00006; -0.74764
-0.00072; 81.38361; -0.00006; -0.55717
-0.00054; 81.38185; -0.00006; -0.41288
-0.00034; 81.38074; -0.00006; -0.29279
0.00176; 81.38301; -0.00006; 0.19720
0.01357; 81.63375; -0.00006; 2.48661
0.01087; 81.48412; -0.00006; 0.53811
-0.00270; 81.49982; -0.00006; -3.28987
-0.00343; 81.48576; -0.00006; -2.95340
-0.00281; 81.44482; -0.00006; -2.29467
-0.00216; 81.41716; -0.00006; -1.73594
-0.00163; 81.40086; -0.00006; -1.30334
-0.00116; 81.39109; -0.00006; -0.96233
-0.00016; 81.38296; -0.00006; -0.57780
0.00829; 81.46380; -0.00006; 1.24036
0.01170; 81.51911; -0.00006; 1.12337
0.00220; 81.41305; -0.00006; -1.97538
-0.00308; 81.49247; -0.00006; -3.11839
